kingdom,phylum,class,genus,species,bacteria,strain_id,bacgroup,order
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_conjunctivae,Mycoplasma_conjunctivae_HRC_581_uid59325,708,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_crocodyli,Mycoplasma_crocodyli_MP145_uid47087,709,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_fermentans,Mycoplasma_fermentans_JER_uid53543,710,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_fermentans,Mycoplasma_fermentans_M64_uid62099,711,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_gallisepticum,Mycoplasma_gallisepticum_R_low__uid57993,717,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_genitalium,Mycoplasma_genitalium_G37_uid57707,720,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_haemofelis,Mycoplasma_haemofelis_Langford_1_uid62461,726,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_hominis,Mycoplasma_hominis_ATCC_23114_uid41875,728,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_hyopneumoniae,Mycoplasma_hyopneumoniae_232_uid58205,730,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_hyopneumoniae,Mycoplasma_hyopneumoniae_7448_uid58039,731,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_hyopneumoniae,Mycoplasma_hyopneumoniae_J_uid58059,732,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_hyorhinis,Mycoplasma_hyorhinis_HUB_1_uid51695,734,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_leachii,Mycoplasma_leachii_PG50_uid60849,737,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_mobile,Mycoplasma_mobile_163K_uid58077,738,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_mycoides,Mycoplasma_mycoides_capri_LC_95010_uid66189,739,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_mycoides,Mycoplasma_mycoides_SC_PG1_uid58031,740,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_penetrans,Mycoplasma_penetrans_HF_2_uid57729,741,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_pneumoniae,Mycoplasma_pneumoniae_M129_uid57709,744,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_pulmonis,Mycoplasma_pulmonis_UAB_CTIP_uid61569,745,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_putrefaciens,Mycoplasma_putrefaciens_KS1_uid72481,746,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_suis,Mycoplasma_suis_Illinois_uid61897,747,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_suis,Mycoplasma_suis_KI3806_uid63665,748,Tenericutes,Mycoplasmatales
Bacteria,Tenericutes,Mollicutes,Mycoplasma,Mycoplasma_synoviae,Mycoplasma_synoviae_53_uid58061,749,Tenericutes,Mycoplasmatales
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcus,Myxococcus_fulvus,Myxococcus_fulvus_HW_1_uid68443,2591,Deltaproteobacteria,Myxococcales
Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcus,Myxococcus_xanthus,Myxococcus_xanthus_DK_1622_uid58003,2592,Deltaproteobacteria,Myxococcales
Bacteria,Actinobacteria,Actinobacteria,Nakamurella,Nakamurella_multipartita,Nakamurella_multipartita_DSM_44233_uid59221,2593,Actinobacteria,Actinomycetales
Archaea,Nanoarchaeota,-,Nanoarchaeum,Nanoarchaeum_equitans,Nanoarchaeum_equitans_Kin4_M_uid58009,2594,Nanoarchaeota,-
Bacteria,Firmicutes,Clostridia,Natranaerobius,Natranaerobius_thermophilus,Natranaerobius_thermophilus_JW_NM_WN_LF_uid59001,2595,Clostridia,Natranaerobiales
Archaea,Euryarchaeota,Halobacteria,Natrialba,Natrialba_magadii,Natrialba_magadii_ATCC_43099_uid46245,2596,Euryarchaeota,Halobacteriales
Archaea,Euryarchaeota,Halobacteria,Natronomonas,Natronomonas_pharaonis,Natronomonas_pharaonis_DSM_2160_uid58435,2598,Euryarchaeota,Halobacteriales
Bacteria,Proteobacteria,Epsilonproteobacteria,Nautilia,Nautilia_profundicola,Nautilia_profundicola_AmH_uid59345,2599,Epsilonproteobacteria,Nautiliales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_gonorrhoeae,Neisseria_gonorrhoeae_FA_1090_uid57611,2600,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_gonorrhoeae,Neisseria_gonorrhoeae_NCCP11945_uid59191,2601,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_lactamica,Neisseria_lactamica_020_06_uid60851,2603,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_meningitidis,Neisseria_meningitidis_053442_uid58587,2604,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_meningitidis,Neisseria_meningitidis_alpha14_uid61649,2606,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_meningitidis,Neisseria_meningitidis_FAM18_uid57825,2608,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_meningitidis,Neisseria_meningitidis_MC58_uid57817,2614,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Betaproteobacteria,Neisseria,Neisseria_meningitidis,Neisseria_meningitidis_Z2491_uid57819,2617,Betaproteobacteria,Neisseriales
Bacteria,Proteobacteria,Alphaproteobacteria,Neorickettsia,Neorickettsia_risticii,Neorickettsia_risticii_Illinois_uid58889,2618,Alphaproteobacteria,Rickettsiales
Bacteria,Proteobacteria,Alphaproteobacteria,Neorickettsia,Neorickettsia_sennetsu,Neorickettsia_sennetsu_Miyayama_uid57965,2619,Alphaproteobacteria,Rickettsiales
Bacteria,Proteobacteria,Epsilonproteobacteria,Nitratifractor,Nitratifractor_salsuginis,Nitratifractor_salsuginis_DSM_16511_uid62183,2621,Epsilonproteobacteria,Campylobacterales
Bacteria,Proteobacteria,Epsilonproteobacteria,Nitratiruptor,Nitratiruptor_SB155,Nitratiruptor_SB155_2_uid58861,2622,Epsilonproteobacteria,-
Bacteria,Proteobacteria,Alphaproteobacteria,Nitrobacter,Nitrobacter_hamburgensis,Nitrobacter_hamburgensis_X14_uid58293,2623,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Alphaproteobacteria,Nitrobacter,Nitrobacter_winogradskyi,Nitrobacter_winogradskyi_Nb_255_uid58295,2624,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcus,Nitrosococcus_halophilus,Nitrosococcus_halophilus_Nc4_uid46803,2625,Gammaproteobacteria,Chromatiales
Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcus,Nitrosococcus_oceani,Nitrosococcus_oceani_ATCC_19707_uid58403,2626,Gammaproteobacteria,Chromatiales
Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcus,Nitrosococcus_watsonii,Nitrosococcus_watsonii_C_113_uid50331,2627,Gammaproteobacteria,Chromatiales
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonas,Nitrosomonas_AL212,Nitrosomonas_AL212_uid55727,2628,Betaproteobacteria,Nitrosomonadales
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonas,Nitrosomonas_europaea,Nitrosomonas_europaea_ATCC_19718_uid57647,2629,Betaproteobacteria,Nitrosomonadales
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonas,Nitrosomonas_eutropha,Nitrosomonas_eutropha_C91_uid58363,2630,Betaproteobacteria,Nitrosomonadales
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonas,Nitrosomonas_Is79A3,Nitrosomonas_Is79A3_uid68745,2631,Betaproteobacteria,Nitrosomonadales
Archaea,Thaumarchaeota,-,Nitrosopumilus,Nitrosopumilus_maritimus,Nitrosopumilus_maritimus_SCM1_uid58903,2632,Thaumarchaeota,Nitrosopumilales
Bacteria,Proteobacteria,Betaproteobacteria,Nitrosospira,Nitrosospira_multiformis,Nitrosospira_multiformis_ATCC_25196_uid58361,2633,Betaproteobacteria,Nitrosomonadales
Bacteria,Actinobacteria,Actinobacteria,Nocardia,Nocardia_farcinica,Nocardia_farcinica_IFM_10152_uid58203,2636,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Nocardioides,Nocardioides_JS614,Nocardioides_JS614_uid58149,2637,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Nocardiopsis,Nocardiopsis_dassonvillei,Nocardiopsis_dassonvillei_DSM_43111_uid49483,2639,Actinobacteria,Actinomycetales
Bacteria,Cyanobacteria,-,,Nostoc,Nostoc_azollae__0708_uid49725,2640,Cyanobacteria,Nostocales
Bacteria,Cyanobacteria,-,Nostoc,Nostoc_PCC,Nostoc_PCC_7120_uid57803,2641,Cyanobacteria,Nostocales
Bacteria,Cyanobacteria,-,Nostoc,Nostoc_punctiforme,Nostoc_punctiforme_PCC_73102_uid57767,2642,Cyanobacteria,Nostocales
Bacteria,Proteobacteria,Alphaproteobacteria,Novosphingobium,Novosphingobium_aromaticivorans,Novosphingobium_aromaticivorans_DSM_12444_uid57747,2643,Alphaproteobacteria,Sphingomonadales
Bacteria,Proteobacteria,Alphaproteobacteria,Novosphingobium,Novosphingobium_PP1Y,Novosphingobium_PP1Y_uid67383,2644,Alphaproteobacteria,Sphingomonadales
Bacteria,-,Deinococci,Oceanithermus,Oceanithermus_profundus,Oceanithermus_profundus_DSM_14977_uid60855,2646,Deinococci,Thermales
Bacteria,Firmicutes,Bacilli,Oceanobacillus,Oceanobacillus_iheyensis,Oceanobacillus_iheyensis_HTE831_uid57867,750,Bacilli,Bacillales
Bacteria,Proteobacteria,Alphaproteobacteria,Ochrobactrum,Ochrobactrum_anthropi,Ochrobactrum_anthropi_ATCC_49188_uid58921,2654,Alphaproteobacteria,Rhizobiales
Bacteria,Bacteroidetes,Bacteroidia,Odoribacter,Odoribacter_splanchnicus,Odoribacter_splanchnicus_DSM_20712_uid63397,2688,Bacteroidetes,Bacteroidales
Bacteria,Firmicutes,Bacilli,Oenococcus,Oenococcus_oeni,Oenococcus_oeni_PSU_1_uid59417,2673,Bacilli,Lactobacillales
Bacteria,Proteobacteria,Alphaproteobacteria,Oligotropha,Oligotropha_carboxidovorans,Oligotropha_carboxidovorans_OM5_uid59155,2675,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Alphaproteobacteria,Oligotropha,Oligotropha_carboxidovorans,Oligotropha_carboxidovorans_OM5_uid72795,784,Alphaproteobacteria,Rhizobiales
Bacteria,Actinobacteria,Actinobacteria,Olsenella,Olsenella_uli,Olsenella_uli_DSM_7084_uid51367,785,Actinobacteria,Coriobacteriales
Bacteria,Tenericutes,Mollicutes,Onion,Onion_yellows,Onion_yellows_phytoplasma_OY_M_uid58015,786,Tenericutes,Acholeplasmatales
Bacteria,Verrucomicrobia,Opitutae,Opitutus,Opitutus_terrae,Opitutus_terrae_PB90_1_uid58965,787,Verrucomicrobia,-
Bacteria,Proteobacteria,Alphaproteobacteria,Orientia,Orientia_tsutsugamushi,Orientia_tsutsugamushi_Boryong_uid61621,2676,Alphaproteobacteria,Rickettsiales
Bacteria,Proteobacteria,Alphaproteobacteria,Orientia,Orientia_tsutsugamushi,Orientia_tsutsugamushi_Ikeda_uid58869,788,Alphaproteobacteria,Rickettsiales
Bacteria,Firmicutes,Clostridia,Oscillibacter,Oscillibacter_valericigenes,Oscillibacter_valericigenes_uid73895,789,Clostridia,Clostridiales
Bacteria,Firmicutes,Bacilli,Paenibacillus,Paenibacillus_JDR,Paenibacillus_JDR_2_uid59021,791,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Paenibacillus,Paenibacillus_mucilaginosus,Paenibacillus_mucilaginosus_KNP414_uid68311,794,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Paenibacillus,Paenibacillus_polymyxa,Paenibacillus_polymyxa_E681_uid53477,2678,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Paenibacillus,Paenibacillus_polymyxa,Paenibacillus_polymyxa_SC2_uid59583,2680,Bacilli,Bacillales
Bacteria,Firmicutes,Bacilli,Paenibacillus,Paenibacillus_Y412MC10,Paenibacillus_Y412MC10_uid41127,2682,Bacilli,Bacillales
Bacteria,Bacteroidetes,Bacteroidia,Paludibacter,Paludibacter_propionicigenes,Paludibacter_propionicigenes_WB4_uid60725,2683,Bacteroidetes,Bacteroidales
Bacteria,Proteobacteria,Gammaproteobacteria,Pantoea,Pantoea_ananatis,Pantoea_ananatis_LMG_20103_uid46807,2685,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Pantoea,Pantoea_At,Pantoea_At_9b_uid55845,2694,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Pantoea,Pantoea_vagans,Pantoea_vagans_C9_1_uid49871,2696,Gammaproteobacteria,Enterobacteriales
Bacteria,Bacteroidetes,Bacteroidia,Parabacteroides,Parabacteroides_distasonis,Parabacteroides_distasonis_ATCC_8503_uid58301,2722,Bacteroidetes,Bacteroidales
Bacteria,Chlamydiae,Chlamydiia,Parachlamydia,Parachlamydia_acanthamoebae,Parachlamydia_acanthamoebae_UV7_uid68335,843,Chlamydiae,Chlamydiales
Bacteria,Proteobacteria,Alphaproteobacteria,Paracoccus,Paracoccus_denitrificans,Paracoccus_denitrificans_PD1222_uid58187,2723,Alphaproteobacteria,Rhodobacterales
Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculum,Parvibaculum_lavamentivorans,Parvibaculum_lavamentivorans_DS_1_uid58739,844,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Alphaproteobacteria,Parvularcula,Parvularcula_bermudensis,Parvularcula_bermudensis_HTCC2503_uid51641,861,Alphaproteobacteria,Parvularculales
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurella,Pasteurella_multocida,Pasteurella_multocida_Pm70_uid57627,864,Gammaproteobacteria,Pasteurellales
Bacteria,Proteobacteria,Gammaproteobacteria,Pectobacterium,Pectobacterium_atrosepticum,Pectobacterium_atrosepticum_SCRI1043_uid57957,865,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Pectobacterium,Pectobacterium_carotovorum,Pectobacterium_carotovorum_PC1_uid59295,866,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Pectobacterium,Pectobacterium_wasabiae,Pectobacterium_wasabiae_WPP163_uid41297,867,Gammaproteobacteria,Enterobacteriales
Bacteria,Firmicutes,Bacilli,Pediococcus,Pediococcus_pentosaceus,Pediococcus_pentosaceus_ATCC_25745_uid57981,869,Bacilli,Lactobacillales
Bacteria,Bacteroidetes,Sphingobacteriia,Pedobacter,Pedobacter_heparinus,Pedobacter_heparinus_DSM_2366_uid59111,870,Bacteroidetes,Sphingobacteriales
Bacteria,Bacteroidetes,Sphingobacteriia,Pedobacter,Pedobacter_saltans,Pedobacter_saltans_DSM_12145_uid61349,871,Bacteroidetes,Sphingobacteriales
Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterium,Pelagibacterium_halotolerans,Pelagibacterium_halotolerans_B2_uid74393,872,Alphaproteobacteria,Rhizobiales
Bacteria,Proteobacteria,Deltaproteobacteria,Pelobacter,Pelobacter_propionicus,Pelobacter_propionicus_DSM_2379_uid58255,874,Deltaproteobacteria,Desulfuromonadales
Bacteria,Chlorobi,Chlorobia,Pelodictyon,Pelodictyon_phaeoclathratiforme,Pelodictyon_phaeoclathratiforme_BU_1_uid58173,2736,Chlorobi,Chlorobiales
Bacteria,Firmicutes,Clostridia,Pelotomaculum,Pelotomaculum_thermopropionicum,Pelotomaculum_thermopropionicum_SI_uid58877,2737,Clostridia,Clostridiales
Bacteria,Aquificae,Aquificae,Persephonella,Persephonella_marina,Persephonella_marina_EX_H1_uid58119,2738,Aquificae,Aquificales
Bacteria,Thermotogae,Thermotogae,Petrotoga,Petrotoga_mobilis,Petrotoga_mobilis_SJ95_uid58747,2739,Thermotogae,Thermotogales
Bacteria,Proteobacteria,Alphaproteobacteria,Phenylobacterium,Phenylobacterium_zucineum,Phenylobacterium_zucineum_HLK1_uid58959,2742,Alphaproteobacteria,Caulobacterales
Bacteria,Proteobacteria,Gammaproteobacteria,Photobacterium,Photobacterium_profundum,Photobacterium_profundum_SS9_uid62923,2743,Gammaproteobacteria,Vibrionales
Bacteria,Proteobacteria,Gammaproteobacteria,Photorhabdus,Photorhabdus_asymbiotica,Photorhabdus_asymbiotica_ATCC_43949_uid59243,2744,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Photorhabdus,Photorhabdus_luminescens,Photorhabdus_luminescens_laumondii_TTO1_uid61593,875,Gammaproteobacteria,Enterobacteriales
Archaea,Euryarchaeota,Thermoplasmata,Picrophilus,Picrophilus_torridus,Picrophilus_torridus_DSM_9790_uid58041,877,Euryarchaeota,Thermoplasmatales
Bacteria,Planctomycetes,Planctomycetia,Pirellula,Pirellula_staleyi,Pirellula_staleyi_DSM_6068_uid43209,2745,Planctomycetes,Planctomycetales
Bacteria,Planctomycetes,Planctomycetia,Planctomyces,Planctomyces_brasiliensis,Planctomyces_brasiliensis_DSM_5305_uid60583,879,Planctomycetes,Planctomycetales
Bacteria,Planctomycetes,Planctomycetia,Planctomyces,Planctomyces_limnophilus,Planctomyces_limnophilus_DSM_3776_uid48643,880,Planctomycetes,Planctomycetales
Bacteria,Proteobacteria,Betaproteobacteria,Polaromonas,Polaromonas_JS666,Polaromonas_JS666_uid58207,2746,Betaproteobacteria,Burkholderiales
Bacteria,Proteobacteria,Betaproteobacteria,Polaromonas,Polaromonas_naphthalenivorans,Polaromonas_naphthalenivorans_CJ2_uid58273,881,Betaproteobacteria,Burkholderiales
Bacteria,Proteobacteria,Alphaproteobacteria,Polymorphum,Polymorphum_gilvum,Polymorphum_gilvum_SL003B_26A1_uid65447,2747,Alphaproteobacteria,-
Bacteria,Proteobacteria,Betaproteobacteria,Polynucleobacter,Polynucleobacter_necessarius,Polynucleobacter_necessarius_asymbioticus_QLW_P1DMWA_1_uid58611,2748,Betaproteobacteria,Burkholderiales
Bacteria,Proteobacteria,Betaproteobacteria,Polynucleobacter,Polynucleobacter_necessarius,Polynucleobacter_necessarius_STIR1_uid58967,878,Betaproteobacteria,Burkholderiales
Bacteria,Bacteroidetes,Bacteroidia,Porphyromonas,Porphyromonas_asaccharolytica,Porphyromonas_asaccharolytica_DSM_20707_uid66603,882,Bacteroidetes,Bacteroidales
Bacteria,Bacteroidetes,Bacteroidia,Porphyromonas,Porphyromonas_gingivalis,Porphyromonas_gingivalis_ATCC_33277_uid58879,2749,Bacteroidetes,Bacteroidales
Bacteria,Bacteroidetes,Bacteroidia,Porphyromonas,Porphyromonas_gingivalis,Porphyromonas_gingivalis_TDC60_uid67407,887,Bacteroidetes,Bacteroidales
Bacteria,Bacteroidetes,Bacteroidia,Porphyromonas,Porphyromonas_gingivalis,Porphyromonas_gingivalis_W83_uid57641,888,Bacteroidetes,Bacteroidales
Bacteria,Bacteroidetes,Bacteroidia,Prevotella,Prevotella_denticola,Prevotella_denticola_F0289_uid65091,889,Bacteroidetes,Bacteroidales
Bacteria,Bacteroidetes,Bacteroidia,Prevotella,Prevotella_melaninogenica,Prevotella_melaninogenica_ATCC_25845_uid51377,2764,Bacteroidetes,Bacteroidales
Bacteria,Bacteroidetes,Bacteroidia,Prevotella,Prevotella_ruminicola,Prevotella_ruminicola_23_uid47507,2770,Bacteroidetes,Bacteroidales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_AS9601_uid58307,2774,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_CCMP1375_uid57995,910,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9211_uid58309,911,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9215_uid58819,2834,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9301_uid58437,2845,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9303_uid58305,921,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9312_uid58357,922,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9313_uid57773,923,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_MIT_9515_uid58313,2850,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_NATL1A_uid58423,2851,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_NATL2A_uid58359,924,Cyanobacteria,Prochlorales
Bacteria,Cyanobacteria,-,Prochlorococcus,Prochlorococcus_marinus,Prochlorococcus_marinus_pastoris_CCMP1986_uid57761,2852,Cyanobacteria,Prochlorales
Bacteria,Actinobacteria,Actinobacteria,Propionibacterium,Propionibacterium_acnes,Propionibacterium_acnes_KPA171202_uid58101,2856,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Propionibacterium,Propionibacterium_acnes,Propionibacterium_acnes_SK137_uid48071,2857,Actinobacteria,Actinomycetales
Bacteria,Actinobacteria,Actinobacteria,Propionibacterium,Propionibacterium_freudenreichii,Propionibacterium_freudenreichii_shermanii_CIRM_BIA1_uid49535,2920,Actinobacteria,Actinomycetales
Bacteria,Chlorobi,Chlorobia,Prosthecochloris,Prosthecochloris_aestuarii,Prosthecochloris_aestuarii_DSM_271_uid58151,2922,Chlorobi,Chlorobiales
Bacteria,Proteobacteria,Gammaproteobacteria,Proteus,Proteus_mirabilis,Proteus_mirabilis_HI4320_uid61599,2923,Gammaproteobacteria,Enterobacteriales
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudoalteromonas,Pseudoalteromonas_atlantica,Pseudoalteromonas_atlantica_T6c_uid58283,2925,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudoalteromonas,Pseudoalteromonas_haloplanktis,Pseudoalteromonas_haloplanktis_TAC125_uid58431,2926,Gammaproteobacteria,Alteromonadales
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudoalteromonas,Pseudoalteromonas_SM9913,Pseudoalteromonas_SM9913_uid61247,2927,Gammaproteobacteria,Alteromonadales
