#node;bacteria;kingdom;phylum;class;genus;species;bacgroup;sequencing_status;taxid;habitat
2518;Desulfomonile_tiedjei_DSM_6799_uid168320;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfomonile;Desulfomonile_tiedjei;Deltaproteobacteria;1;706587;Wastewater
2522;Desulfotalea_psychrophila_LSv54_uid58153;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfotalea;Desulfotalea_psychrophila;Deltaproteobacteria;1;177439;Marine Environment
2528;Desulfovibrio_aespoeensis_Aspo_2_uid42613;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_aespoeensis;Deltaproteobacteria;1;643562;Marine Environment
2529;Desulfovibrio_africanus_Walvis_Bay_uid66847;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_africanus;Deltaproteobacteria;1;690850;Soil and Sediment
2530;Desulfovibrio_alaskensis_G20_uid57941;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_alaskensis;Deltaproteobacteria;1;207559;Not Annotated
2531;Desulfovibrio_desulfuricans_ATCC_27774_uid59213;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_desulfuricans;Deltaproteobacteria;1;525146;Animal
2532;Desulfovibrio_desulfuricans_ND132_uid63159;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_desulfuricans;Deltaproteobacteria;1;641491;Not Annotated
2533;Desulfovibrio_magneticus_RS_1_uid59309;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_magneticus;Deltaproteobacteria;1;573370;Soil and Sediment
2534;Desulfovibrio_salexigens_DSM_2638_uid59223;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_salexigens;Deltaproteobacteria;1;526222;Soil and Sediment
2535;Desulfovibrio_vulgaris_DP4_uid58679;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_vulgaris;Deltaproteobacteria;1;391774;Soil and Sediment
2536;Desulfovibrio_vulgaris_Hildenborough_uid57645;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_vulgaris;Deltaproteobacteria;1;882;Soil and Sediment
2537;Desulfovibrio_vulgaris__Miyazaki_F__uid59089;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_vulgaris;Deltaproteobacteria;1;883;Soil and Sediment
2538;Desulfovibrio_vulgaris_RCH1_uid161961;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrio;Desulfovibrio_vulgaris;Deltaproteobacteria;1;573059;Not Annotated
2540;Desulfurivibrio_alkaliphilus_AHT2_uid49487;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurivibrio;Desulfurivibrio_alkaliphilus;Deltaproteobacteria;1;589865;Marine Environment
2712;Geobacter_bemidjiensis_Bem_uid58749;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_bemidjiensis;Deltaproteobacteria;1;404380;Soil and Sediment
2713;Geobacter_FRC_32_uid58543;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_FRC;Deltaproteobacteria;1;316067;Soil and Sediment
2714;Geobacter_lovleyi_SZ_uid58713;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_lovleyi;Deltaproteobacteria;1;398767;Soil and Sediment
2715;Geobacter_M18_uid55771;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_M18;Deltaproteobacteria;1;443143;Soil and Sediment
2716;Geobacter_M21_uid59037;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_M21;Deltaproteobacteria;1;443144;Soil and Sediment
2717;Geobacter_metallireducens_GS_15_uid57731;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_metallireducens;Deltaproteobacteria;1;269799;Fresh water
2718;Geobacter_sulfurreducens_KN400_uid161977;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_sulfurreducens;Deltaproteobacteria;1;663917;Soil and Sediment
2719;Geobacter_sulfurreducens_PCA_uid57743;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_sulfurreducens;Deltaproteobacteria;1;243231;Soil and Sediment
2720;Geobacter_uraniireducens_Rf4_uid58475;Bacteria;Proteobacteria;Deltaproteobacteria;Geobacter;Geobacter_uraniireducens;Deltaproteobacteria;1;351605;Soil and Sediment
2753;Haliangium_ochraceum_DSM_14365_uid41425;Bacteria;Proteobacteria;Deltaproteobacteria;Haliangium;Haliangium_ochraceum;Deltaproteobacteria;1;502025;Soil and Sediment
2825;Hippea_maritima_DSM_10411_uid65267;Bacteria;Proteobacteria;Deltaproteobacteria;Hippea;Hippea_maritima;Deltaproteobacteria;1;760142;Soil and Sediment
2918;Lawsonia_intracellularis_PHE_MN1_00_uid61575;Bacteria;Proteobacteria;Deltaproteobacteria;Lawsonia;Lawsonia_intracellularis;Deltaproteobacteria;1;363253;Animal
3171;Myxococcus_fulvus_HW_1_uid68443;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcus;Myxococcus_fulvus;Deltaproteobacteria;1;483219;Marine Environment
3172;Myxococcus_xanthus_DK_1622_uid58003;Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcus;Myxococcus_xanthus;Deltaproteobacteria;1;246197;Soil and Sediment
3275;Pelobacter_carbinolicus_DSM_2380_uid58241;Bacteria;Proteobacteria;Deltaproteobacteria;Pelobacter;Pelobacter_carbinolicus;Deltaproteobacteria;1;338963;Soil and Sediment
3276;Pelobacter_propionicus_DSM_2379_uid58255;Bacteria;Proteobacteria;Deltaproteobacteria;Pelobacter;Pelobacter_propionicus;Deltaproteobacteria;1;338966;Soil and Sediment
3582;Sorangium_cellulosum__So_ce_56__uid61629;Bacteria;Proteobacteria;Deltaproteobacteria;Sorangium;Sorangium_cellulosum;Deltaproteobacteria;1;448385;Soil and Sediment
3647;Stigmatella_aurantiaca_DW4_3_1_uid158509;Bacteria;Proteobacteria;Deltaproteobacteria;Stigmatella;Stigmatella_aurantiaca;Deltaproteobacteria;1;378806;Soil and Sediment
3791;Syntrophobacter_fumaroxidans_MPOB_uid58177;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacter;Syntrophobacter_fumaroxidans;Deltaproteobacteria;1;335543;Wastewater
3795;Syntrophus_aciditrophicus_SB_uid58539;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophus;Syntrophus_aciditrophicus;Deltaproteobacteria;1;56780;Wastewater
1995;Arcobacter_butzleri_ED_1_uid158699;Bacteria;Proteobacteria;Epsilonproteobacteria;Arcobacter;Arcobacter_butzleri;Epsilonproteobacteria;1;944546;Not Annotated
1996;Arcobacter_butzleri_RM4018_uid58557;Bacteria;Proteobacteria;Epsilonproteobacteria;Arcobacter;Arcobacter_butzleri;Epsilonproteobacteria;1;367737;Marine Environment
1997;Arcobacter_L_uid158135;Bacteria;Proteobacteria;Epsilonproteobacteria;Arcobacter;Arcobacter_L;Epsilonproteobacteria;1;944547;Marine Environment
1998;Arcobacter_nitrofigilis_DSM_7299_uid49001;Bacteria;Proteobacteria;Epsilonproteobacteria;Arcobacter;Arcobacter_nitrofigilis;Epsilonproteobacteria;1;572480;Plant
2230;Campylobacter_concisus_13826_uid58667;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_concisus;Epsilonproteobacteria;1;360104;Human
2231;Campylobacter_curvus_525_92_uid58669;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_curvus;Epsilonproteobacteria;1;360105;Human
2232;Campylobacter_fetus_82_40_uid58545;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_fetus;Epsilonproteobacteria;1;360106;Human
2233;Campylobacter_hominis_ATCC_BAA_381_uid58981;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_hominis;Epsilonproteobacteria;1;360107;Human
2234;Campylobacter_jejuni_81116_uid58771;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;407148;Fresh water
2235;Campylobacter_jejuni_81_176_uid58503;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;354242;Animal
2236;Campylobacter_jejuni_doylei_269_97_uid58671;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;360109;Human
2237;Campylobacter_jejuni_IA3902_uid159531;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;567106;Animal
2238;Campylobacter_jejuni_ICDCCJ07001_uid61249;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;757425;Human
2239;Campylobacter_jejuni_M1_uid159535;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;645464;Human
2240;Campylobacter_jejuni_NCTC_11168___ATCC_700819_uid57587;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;192222;Human
2241;Campylobacter_jejuni_PT14_uid176499;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;1201032;Not Annotated
2242;Campylobacter_jejuni_RM1221_uid57899;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;195099;Host
2243;Campylobacter_jejuni_S3_uid159533;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_jejuni;Epsilonproteobacteria;1;718271;Host
2244;Campylobacter_lari_RM2100_uid58115;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacter;Campylobacter_lari;Epsilonproteobacteria;1;306263;Human
2775;Helicobacter_acinonychis_Sheeba_uid58685;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_acinonychis;Epsilonproteobacteria;1;382638;Human
2776;Helicobacter_bizzozeronii_CIII_1_uid68141;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_bizzozeronii;Epsilonproteobacteria;1;1002804;Human
2777;Helicobacter_cetorum_MIT_00_7128_uid162217;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_cetorum;Epsilonproteobacteria;1;182217;Not Annotated
2778;Helicobacter_cetorum_MIT_99_5656_uid162215;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_cetorum;Epsilonproteobacteria;1;1163745;Not Annotated
2779;Helicobacter_cinaedi_PAGU611_uid162219;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_cinaedi;Epsilonproteobacteria;1;1172562;Not Annotated
2780;Helicobacter_felis_ATCC_49179_uid61409;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_felis;Epsilonproteobacteria;1;936155;Human
2781;Helicobacter_hepaticus_ATCC_51449_uid57737;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_hepaticus;Epsilonproteobacteria;1;235279;Animal
2782;Helicobacter_mustelae_12198_uid46647;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_mustelae;Epsilonproteobacteria;1;679897;Host
2783;Helicobacter_pylori_2017_uid161151;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;985081;Human
2784;Helicobacter_pylori_2018_uid161159;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;985080;Human
2785;Helicobacter_pylori_26695_uid57787;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;85962;Human
2786;Helicobacter_pylori_35A_uid49903;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;585535;Human
2787;Helicobacter_pylori_51_uid161925;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;290847;Human
2788;Helicobacter_pylori_83_uid161153;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;585538;Human
2789;Helicobacter_pylori_908_uid159985;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;869727;Human
2790;Helicobacter_pylori_B38_uid59415;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;592205;Host
2791;Helicobacter_pylori_B8_uid49873;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;693745;Not Annotated
2792;Helicobacter_pylori_Cuz20_uid159987;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;765964;Human
2793;Helicobacter_pylori_ELS37_uid158157;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;1055527;Human
2794;Helicobacter_pylori_F16_uid161145;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;866344;Human
2795;Helicobacter_pylori_F30_uid159991;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;866345;Human
2796;Helicobacter_pylori_F32_uid161139;Bacteria;Proteobacteria;Epsilonproteobacteria;Helicobacter;Helicobacter_pylori;Epsilonproteobacteria;1;102608;Human
